Short_Desc,MajorGroup,FdGp_Desc,GmWt_1,Vitamins,Value
"APRICOTS,CND,LT SYRUP PK,W/SKN,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,253,Vit_A,1322
"APRICOTS,CND,LT SYRUP PK,W/SKN,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,253,Vit_C,2.7
"APRICOTS,CND,LT SYRUP PK,W/SKN,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,253,Vit_E,0.89
"APRICOTS,CND,LT SYRUP PK,W/SKN,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,253,Thiamin,0.016
"APRICOTS,CND,LT SYRUP PK,W/SKN,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,253,Riboflavin,0.02
"APRICOTS,CND,LT SYRUP PK,W/SKN,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,253,Niacin,0.304
"APRICOTS,CND,HVY SYRUP PK,W/SKN,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,258,Vit_A,1230
"APRICOTS,CND,HVY SYRUP PK,W/SKN,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,258,Vit_C,3.1
"APRICOTS,CND,HVY SYRUP PK,W/SKN,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,258,Vit_E,0.89
"APRICOTS,CND,HVY SYRUP PK,W/SKN,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,258,Thiamin,0.02
"APRICOTS,CND,HVY SYRUP PK,W/SKN,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,258,Riboflavin,0.022
"APRICOTS,CND,HVY SYRUP PK,W/SKN,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,258,Niacin,0.376
"APRICOTS,CND,HVY SYRUP PK,WO/SKN,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,258,Vit_A,1240
"APRICOTS,CND,HVY SYRUP PK,WO/SKN,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,258,Vit_C,2.8
"APRICOTS,CND,HVY SYRUP PK,WO/SKN,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,258,Vit_E,0
"APRICOTS,CND,HVY SYRUP PK,WO/SKN,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,258,Thiamin,0.019
"APRICOTS,CND,HVY SYRUP PK,WO/SKN,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,258,Riboflavin,0.023
"APRICOTS,CND,HVY SYRUP PK,WO/SKN,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,258,Niacin,0.416
"APRICOTS,CND,EX HVY SYRUP PK,WO/SKN,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,246,Vit_A,1471
"APRICOTS,CND,EX HVY SYRUP PK,WO/SKN,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,246,Vit_C,2.4
"APRICOTS,CND,EX HVY SYRUP PK,WO/SKN,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,246,Vit_E,0
"APRICOTS,CND,EX HVY SYRUP PK,WO/SKN,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,246,Thiamin,0.016
"APRICOTS,CND,EX HVY SYRUP PK,WO/SKN,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,246,Riboflavin,0.022
"APRICOTS,CND,EX HVY SYRUP PK,WO/SKN,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,246,Niacin,0.34
"APRICOTS,DEHYD (LOW-MOISTURE),SULFURED,UNCKD","Fruit, Nut and Vegetable",Fruits and Fruit Juices,119,Vit_A,12669
"APRICOTS,DEHYD (LOW-MOISTURE),SULFURED,UNCKD","Fruit, Nut and Vegetable",Fruits and Fruit Juices,119,Vit_C,9.5
"APRICOTS,DEHYD (LOW-MOISTURE),SULFURED,UNCKD","Fruit, Nut and Vegetable",Fruits and Fruit Juices,119,Vit_E,0
"APRICOTS,DEHYD (LOW-MOISTURE),SULFURED,UNCKD","Fruit, Nut and Vegetable",Fruits and Fruit Juices,119,Thiamin,0.043
"APRICOTS,DEHYD (LOW-MOISTURE),SULFURED,UNCKD","Fruit, Nut and Vegetable",Fruits and Fruit Juices,119,Riboflavin,0.148
"APRICOTS,DEHYD (LOW-MOISTURE),SULFURED,UNCKD","Fruit, Nut and Vegetable",Fruits and Fruit Juices,119,Niacin,3.58
"APRICOTS,DEHYD (LOW-MOISTURE),SULFURED,STWD","Fruit, Nut and Vegetable",Fruits and Fruit Juices,249,Vit_A,4407
"APRICOTS,DEHYD (LOW-MOISTURE),SULFURED,STWD","Fruit, Nut and Vegetable",Fruits and Fruit Juices,249,Vit_C,7.1
"APRICOTS,DEHYD (LOW-MOISTURE),SULFURED,STWD","Fruit, Nut and Vegetable",Fruits and Fruit Juices,249,Vit_E,0
"APRICOTS,DEHYD (LOW-MOISTURE),SULFURED,STWD","Fruit, Nut and Vegetable",Fruits and Fruit Juices,249,Thiamin,0.013
"APRICOTS,DEHYD (LOW-MOISTURE),SULFURED,STWD","Fruit, Nut and Vegetable",Fruits and Fruit Juices,249,Riboflavin,0.067
"APRICOTS,DEHYD (LOW-MOISTURE),SULFURED,STWD","Fruit, Nut and Vegetable",Fruits and Fruit Juices,249,Niacin,1.63
"APRICOTS,DRIED,SULFURED,UNCKD","Fruit, Nut and Vegetable",Fruits and Fruit Juices,130,Vit_A,7240
"APRICOTS,DRIED,SULFURED,UNCKD","Fruit, Nut and Vegetable",Fruits and Fruit Juices,130,Vit_C,2.4
"APRICOTS,DRIED,SULFURED,UNCKD","Fruit, Nut and Vegetable",Fruits and Fruit Juices,130,Vit_E,1.5
"APRICOTS,DRIED,SULFURED,UNCKD","Fruit, Nut and Vegetable",Fruits and Fruit Juices,130,Thiamin,0.008
"APRICOTS,DRIED,SULFURED,UNCKD","Fruit, Nut and Vegetable",Fruits and Fruit Juices,130,Riboflavin,0.151
"APRICOTS,DRIED,SULFURED,UNCKD","Fruit, Nut and Vegetable",Fruits and Fruit Juices,130,Niacin,2.998
"APRICOTS,DRIED,SULFURED,STWD,WO/ SUGAR","Fruit, Nut and Vegetable",Fruits and Fruit Juices,250,Vit_A,2363
"APRICOTS,DRIED,SULFURED,STWD,WO/ SUGAR","Fruit, Nut and Vegetable",Fruits and Fruit Juices,250,Vit_C,1.6
"APRICOTS,DRIED,SULFURED,STWD,WO/ SUGAR","Fruit, Nut and Vegetable",Fruits and Fruit Juices,250,Vit_E,0.5
"APRICOTS,DRIED,SULFURED,STWD,WO/ SUGAR","Fruit, Nut and Vegetable",Fruits and Fruit Juices,250,Thiamin,0.006
"APRICOTS,DRIED,SULFURED,STWD,WO/ SUGAR","Fruit, Nut and Vegetable",Fruits and Fruit Juices,250,Riboflavin,0.03
"APRICOTS,DRIED,SULFURED,STWD,WO/ SUGAR","Fruit, Nut and Vegetable",Fruits and Fruit Juices,250,Niacin,0.942
"APRICOTS,DRIED,SULFURED,STWD,W/ SUGAR","Fruit, Nut and Vegetable",Fruits and Fruit Juices,270,Vit_A,2139
"APRICOTS,DRIED,SULFURED,STWD,W/ SUGAR","Fruit, Nut and Vegetable",Fruits and Fruit Juices,270,Vit_C,1.4
"APRICOTS,DRIED,SULFURED,STWD,W/ SUGAR","Fruit, Nut and Vegetable",Fruits and Fruit Juices,270,Vit_E,0
"APRICOTS,DRIED,SULFURED,STWD,W/ SUGAR","Fruit, Nut and Vegetable",Fruits and Fruit Juices,270,Thiamin,0.005
"APRICOTS,DRIED,SULFURED,STWD,W/ SUGAR","Fruit, Nut and Vegetable",Fruits and Fruit Juices,270,Riboflavin,0.027
"APRICOTS,DRIED,SULFURED,STWD,W/ SUGAR","Fruit, Nut and Vegetable",Fruits and Fruit Juices,270,Niacin,0.853
"APRICOTS,FROZEN,SWEETENED","Fruit, Nut and Vegetable",Fruits and Fruit Juices,242,Vit_A,1680
"APRICOTS,FROZEN,SWEETENED","Fruit, Nut and Vegetable",Fruits and Fruit Juices,242,Vit_C,9
"APRICOTS,FROZEN,SWEETENED","Fruit, Nut and Vegetable",Fruits and Fruit Juices,242,Vit_E,0.89
"APRICOTS,FROZEN,SWEETENED","Fruit, Nut and Vegetable",Fruits and Fruit Juices,242,Thiamin,0.02
"APRICOTS,FROZEN,SWEETENED","Fruit, Nut and Vegetable",Fruits and Fruit Juices,242,Riboflavin,0.04
"APRICOTS,FROZEN,SWEETENED","Fruit, Nut and Vegetable",Fruits and Fruit Juices,242,Niacin,0.8
"APRICOT NECTAR,CND,WO/ VIT C","Fruit, Nut and Vegetable",Fruits and Fruit Juices,251,Vit_A,1316
"APRICOT NECTAR,CND,WO/ VIT C","Fruit, Nut and Vegetable",Fruits and Fruit Juices,251,Vit_C,0.6
"APRICOT NECTAR,CND,WO/ VIT C","Fruit, Nut and Vegetable",Fruits and Fruit Juices,251,Vit_E,0.08
"APRICOT NECTAR,CND,WO/ VIT C","Fruit, Nut and Vegetable",Fruits and Fruit Juices,251,Thiamin,0.009
"APRICOT NECTAR,CND,WO/ VIT C","Fruit, Nut and Vegetable",Fruits and Fruit Juices,251,Riboflavin,0.014
"APRICOT NECTAR,CND,WO/ VIT C","Fruit, Nut and Vegetable",Fruits and Fruit Juices,251,Niacin,0.26
"AVOCADOS,RAW,ALL COMM VAR","Fruit, Nut and Vegetable",Fruits and Fruit Juices,150,Vit_A,612
"AVOCADOS,RAW,ALL COMM VAR","Fruit, Nut and Vegetable",Fruits and Fruit Juices,150,Vit_C,7.9
"AVOCADOS,RAW,ALL COMM VAR","Fruit, Nut and Vegetable",Fruits and Fruit Juices,150,Vit_E,1.34
"AVOCADOS,RAW,ALL COMM VAR","Fruit, Nut and Vegetable",Fruits and Fruit Juices,150,Thiamin,0.108
"AVOCADOS,RAW,ALL COMM VAR","Fruit, Nut and Vegetable",Fruits and Fruit Juices,150,Riboflavin,0.122
"AVOCADOS,RAW,ALL COMM VAR","Fruit, Nut and Vegetable",Fruits and Fruit Juices,150,Niacin,1.921
"AVOCADOS,RAW,CALIFORNIA","Fruit, Nut and Vegetable",Fruits and Fruit Juices,230,Vit_A,612
"AVOCADOS,RAW,CALIFORNIA","Fruit, Nut and Vegetable",Fruits and Fruit Juices,230,Vit_C,7.9
"AVOCADOS,RAW,CALIFORNIA","Fruit, Nut and Vegetable",Fruits and Fruit Juices,230,Vit_E,1.34
"AVOCADOS,RAW,CALIFORNIA","Fruit, Nut and Vegetable",Fruits and Fruit Juices,230,Thiamin,0.108
"AVOCADOS,RAW,CALIFORNIA","Fruit, Nut and Vegetable",Fruits and Fruit Juices,230,Riboflavin,0.122
"AVOCADOS,RAW,CALIFORNIA","Fruit, Nut and Vegetable",Fruits and Fruit Juices,230,Niacin,1.921
"AVOCADOS,RAW,FLORIDA","Fruit, Nut and Vegetable",Fruits and Fruit Juices,230,Vit_A,612
"AVOCADOS,RAW,FLORIDA","Fruit, Nut and Vegetable",Fruits and Fruit Juices,230,Vit_C,7.9
"AVOCADOS,RAW,FLORIDA","Fruit, Nut and Vegetable",Fruits and Fruit Juices,230,Vit_E,0
"AVOCADOS,RAW,FLORIDA","Fruit, Nut and Vegetable",Fruits and Fruit Juices,230,Thiamin,0.108
"AVOCADOS,RAW,FLORIDA","Fruit, Nut and Vegetable",Fruits and Fruit Juices,230,Riboflavin,0.122
"AVOCADOS,RAW,FLORIDA","Fruit, Nut and Vegetable",Fruits and Fruit Juices,230,Niacin,1.921
"BANANAS,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,225,Vit_A,81
"BANANAS,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,225,Vit_C,9.1
"BANANAS,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,225,Vit_E,0.27
"BANANAS,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,225,Thiamin,0.045
"BANANAS,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,225,Riboflavin,0.1
"BANANAS,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,225,Niacin,0.54
"BANANAS,DEHYD,OR BANANA PDR","Fruit, Nut and Vegetable",Fruits and Fruit Juices,100,Vit_A,305
"BANANAS,DEHYD,OR BANANA PDR","Fruit, Nut and Vegetable",Fruits and Fruit Juices,100,Vit_C,7
"BANANAS,DEHYD,OR BANANA PDR","Fruit, Nut and Vegetable",Fruits and Fruit Juices,100,Vit_E,0
"BANANAS,DEHYD,OR BANANA PDR","Fruit, Nut and Vegetable",Fruits and Fruit Juices,100,Thiamin,0.18
"BANANAS,DEHYD,OR BANANA PDR","Fruit, Nut and Vegetable",Fruits and Fruit Juices,100,Riboflavin,0.24
"BANANAS,DEHYD,OR BANANA PDR","Fruit, Nut and Vegetable",Fruits and Fruit Juices,100,Niacin,2.8
"BLACKBERRIES,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,144,Vit_A,165
"BLACKBERRIES,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,144,Vit_C,21
"BLACKBERRIES,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,144,Vit_E,0.71
"BLACKBERRIES,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,144,Thiamin,0.03
"BLACKBERRIES,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,144,Riboflavin,0.04
"BLACKBERRIES,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,144,Niacin,0.4
"BLACKBERRIES,CND,HVY SYRUP,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,256,Vit_A,219
"BLACKBERRIES,CND,HVY SYRUP,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,256,Vit_C,2.8
"BLACKBERRIES,CND,HVY SYRUP,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,256,Vit_E,0.71
"BLACKBERRIES,CND,HVY SYRUP,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,256,Thiamin,0.027
"BLACKBERRIES,CND,HVY SYRUP,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,256,Riboflavin,0.039
"BLACKBERRIES,CND,HVY SYRUP,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,256,Niacin,0.287
"BLACKBERRIES,FRZ,UNSWTND","Fruit, Nut and Vegetable",Fruits and Fruit Juices,151,Vit_A,114
"BLACKBERRIES,FRZ,UNSWTND","Fruit, Nut and Vegetable",Fruits and Fruit Juices,151,Vit_C,3.1
"BLACKBERRIES,FRZ,UNSWTND","Fruit, Nut and Vegetable",Fruits and Fruit Juices,151,Vit_E,0.71
"BLACKBERRIES,FRZ,UNSWTND","Fruit, Nut and Vegetable",Fruits and Fruit Juices,151,Thiamin,0.029
"BLACKBERRIES,FRZ,UNSWTND","Fruit, Nut and Vegetable",Fruits and Fruit Juices,151,Riboflavin,0.046
"BLACKBERRIES,FRZ,UNSWTND","Fruit, Nut and Vegetable",Fruits and Fruit Juices,151,Niacin,1.207
"BLUEBERRIES,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,145,Vit_A,100
"BLUEBERRIES,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,145,Vit_C,13
"BLUEBERRIES,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,145,Vit_E,1
"BLUEBERRIES,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,145,Thiamin,0.048
"BLUEBERRIES,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,145,Riboflavin,0.05
"BLUEBERRIES,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,145,Niacin,0.359
"BLUEBERRIES,CND,HVY SYRUP,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,256,Vit_A,64
"BLUEBERRIES,CND,HVY SYRUP,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,256,Vit_C,1.1
"BLUEBERRIES,CND,HVY SYRUP,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,256,Vit_E,1
"BLUEBERRIES,CND,HVY SYRUP,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,256,Thiamin,0.034
"BLUEBERRIES,CND,HVY SYRUP,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,256,Riboflavin,0.053
"BLUEBERRIES,CND,HVY SYRUP,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,256,Niacin,0.113
"BLUEBERRIES,FRZ,UNSWTND","Fruit, Nut and Vegetable",Fruits and Fruit Juices,155,Vit_A,81
"BLUEBERRIES,FRZ,UNSWTND","Fruit, Nut and Vegetable",Fruits and Fruit Juices,155,Vit_C,2.5
"BLUEBERRIES,FRZ,UNSWTND","Fruit, Nut and Vegetable",Fruits and Fruit Juices,155,Vit_E,1
"BLUEBERRIES,FRZ,UNSWTND","Fruit, Nut and Vegetable",Fruits and Fruit Juices,155,Thiamin,0.032
"BLUEBERRIES,FRZ,UNSWTND","Fruit, Nut and Vegetable",Fruits and Fruit Juices,155,Riboflavin,0.037
"BLUEBERRIES,FRZ,UNSWTND","Fruit, Nut and Vegetable",Fruits and Fruit Juices,155,Niacin,0.52
"BLUEBERRIES,FRZ,SWTND","Fruit, Nut and Vegetable",Fruits and Fruit Juices,230,Vit_A,44
"BLUEBERRIES,FRZ,SWTND","Fruit, Nut and Vegetable",Fruits and Fruit Juices,230,Vit_C,1
"BLUEBERRIES,FRZ,SWTND","Fruit, Nut and Vegetable",Fruits and Fruit Juices,230,Vit_E,0.71
"BLUEBERRIES,FRZ,SWTND","Fruit, Nut and Vegetable",Fruits and Fruit Juices,230,Thiamin,0.02
"BLUEBERRIES,FRZ,SWTND","Fruit, Nut and Vegetable",Fruits and Fruit Juices,230,Riboflavin,0.052
"BLUEBERRIES,FRZ,SWTND","Fruit, Nut and Vegetable",Fruits and Fruit Juices,230,Niacin,0.253
"BOYSENBERRIES,CND,HVY SYRUP","Fruit, Nut and Vegetable",Fruits and Fruit Juices,256,Vit_A,40
"BOYSENBERRIES,CND,HVY SYRUP","Fruit, Nut and Vegetable",Fruits and Fruit Juices,256,Vit_C,6.2
"BOYSENBERRIES,CND,HVY SYRUP","Fruit, Nut and Vegetable",Fruits and Fruit Juices,256,Vit_E,0.71
"BOYSENBERRIES,CND,HVY SYRUP","Fruit, Nut and Vegetable",Fruits and Fruit Juices,256,Thiamin,0.026
"BOYSENBERRIES,CND,HVY SYRUP","Fruit, Nut and Vegetable",Fruits and Fruit Juices,256,Riboflavin,0.029
"BOYSENBERRIES,CND,HVY SYRUP","Fruit, Nut and Vegetable",Fruits and Fruit Juices,256,Niacin,0.23
"BOYSENBERRIES,FRZ,UNSWTND","Fruit, Nut and Vegetable",Fruits and Fruit Juices,132,Vit_A,67
"BOYSENBERRIES,FRZ,UNSWTND","Fruit, Nut and Vegetable",Fruits and Fruit Juices,132,Vit_C,3.1
"BOYSENBERRIES,FRZ,UNSWTND","Fruit, Nut and Vegetable",Fruits and Fruit Juices,132,Vit_E,0.45
"BOYSENBERRIES,FRZ,UNSWTND","Fruit, Nut and Vegetable",Fruits and Fruit Juices,132,Thiamin,0.053
"BOYSENBERRIES,FRZ,UNSWTND","Fruit, Nut and Vegetable",Fruits and Fruit Juices,132,Riboflavin,0.037
"BOYSENBERRIES,FRZ,UNSWTND","Fruit, Nut and Vegetable",Fruits and Fruit Juices,132,Niacin,0.767
"BREADFRUIT,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,220,Vit_A,40
"BREADFRUIT,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,220,Vit_C,29
"BREADFRUIT,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,220,Vit_E,1.12
"BREADFRUIT,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,220,Thiamin,0.11
"BREADFRUIT,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,220,Riboflavin,0.03
"BREADFRUIT,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,220,Niacin,0.9
"CARAMBOLA,(STARFRUIT),RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,137,Vit_A,493
"CARAMBOLA,(STARFRUIT),RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,137,Vit_C,21.2
"CARAMBOLA,(STARFRUIT),RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,137,Vit_E,0.37
"CARAMBOLA,(STARFRUIT),RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,137,Thiamin,0.028
"CARAMBOLA,(STARFRUIT),RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,137,Riboflavin,0.027
"CARAMBOLA,(STARFRUIT),RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,137,Niacin,0.411
"CARISSA,(NATAL-PLUM),RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,150,Vit_A,40
"CARISSA,(NATAL-PLUM),RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,150,Vit_C,38
"CARISSA,(NATAL-PLUM),RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,150,Vit_E,0
"CARISSA,(NATAL-PLUM),RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,150,Thiamin,0.04
"CARISSA,(NATAL-PLUM),RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,150,Riboflavin,0.06
"CARISSA,(NATAL-PLUM),RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,150,Niacin,0.2
"CHERIMOYA,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,547,Vit_A,10
"CHERIMOYA,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,547,Vit_C,9
"CHERIMOYA,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,547,Vit_E,0
"CHERIMOYA,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,547,Thiamin,0.1
"CHERIMOYA,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,547,Riboflavin,0.11
"CHERIMOYA,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,547,Niacin,1.3
"CHERRIES,SOUR,RED,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,155,Vit_A,1283
"CHERRIES,SOUR,RED,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,155,Vit_C,10
"CHERRIES,SOUR,RED,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,155,Vit_E,0.13
"CHERRIES,SOUR,RED,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,155,Thiamin,0.03
"CHERRIES,SOUR,RED,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,155,Riboflavin,0.04
"CHERRIES,SOUR,RED,RAW","Fruit, Nut and Vegetable",Fruits and Fruit Juices,155,Niacin,0.4
"CHERRIES,SOUR,RED,CND,H2O PK,SOL&LIQUIDS (INCL USDA CMDTY)","Fruit, Nut and Vegetable",Fruits and Fruit Juices,244,Vit_A,754
"CHERRIES,SOUR,RED,CND,H2O PK,SOL&LIQUIDS (INCL USDA CMDTY)","Fruit, Nut and Vegetable",Fruits and Fruit Juices,244,Vit_C,2.1
"CHERRIES,SOUR,RED,CND,H2O PK,SOL&LIQUIDS (INCL USDA CMDTY)","Fruit, Nut and Vegetable",Fruits and Fruit Juices,244,Vit_E,0.13
"CHERRIES,SOUR,RED,CND,H2O PK,SOL&LIQUIDS (INCL USDA CMDTY)","Fruit, Nut and Vegetable",Fruits and Fruit Juices,244,Thiamin,0.017
"CHERRIES,SOUR,RED,CND,H2O PK,SOL&LIQUIDS (INCL USDA CMDTY)","Fruit, Nut and Vegetable",Fruits and Fruit Juices,244,Riboflavin,0.041
"CHERRIES,SOUR,RED,CND,H2O PK,SOL&LIQUIDS (INCL USDA CMDTY)","Fruit, Nut and Vegetable",Fruits and Fruit Juices,244,Niacin,0.177
"CHERRIES,SOUR,RED,CND,LT SYRUP PK,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,252,Vit_A,726
"CHERRIES,SOUR,RED,CND,LT SYRUP PK,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,252,Vit_C,2
"CHERRIES,SOUR,RED,CND,LT SYRUP PK,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,252,Vit_E,0
"CHERRIES,SOUR,RED,CND,LT SYRUP PK,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,252,Thiamin,0.016
"CHERRIES,SOUR,RED,CND,LT SYRUP PK,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,252,Riboflavin,0.039
"CHERRIES,SOUR,RED,CND,LT SYRUP PK,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,252,Niacin,0.17
"CHERRIES,SOUR,RED,CND,HVY SYRUP PK,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,256,Vit_A,714
"CHERRIES,SOUR,RED,CND,HVY SYRUP PK,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,256,Vit_C,2
"CHERRIES,SOUR,RED,CND,HVY SYRUP PK,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,256,Vit_E,0.13
"CHERRIES,SOUR,RED,CND,HVY SYRUP PK,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,256,Thiamin,0.016
"CHERRIES,SOUR,RED,CND,HVY SYRUP PK,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,256,Riboflavin,0.039
"CHERRIES,SOUR,RED,CND,HVY SYRUP PK,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,256,Niacin,0.168
"CHERRIES,SOUR,RED,CND,EX HVY SYRUP PK,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,261,Vit_A,696
"CHERRIES,SOUR,RED,CND,EX HVY SYRUP PK,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,261,Vit_C,1.9
"CHERRIES,SOUR,RED,CND,EX HVY SYRUP PK,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,261,Vit_E,0
"CHERRIES,SOUR,RED,CND,EX HVY SYRUP PK,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,261,Thiamin,0.016
"CHERRIES,SOUR,RED,CND,EX HVY SYRUP PK,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,261,Riboflavin,0.038
"CHERRIES,SOUR,RED,CND,EX HVY SYRUP PK,SOL&LIQUIDS","Fruit, Nut and Vegetable",Fruits and Fruit Juices,261,Niacin,0.163
"CHERRIES,SOUR,RED,FRZ,UNSWTND","Fruit, Nut and Vegetable",Fruits and Fruit Juices,155,Vit_A,870
"CHERRIES,SOUR,RED,FRZ,UNSWTND","Fruit, Nut and Vegetable",Fruits and Fruit Juices,155,Vit_C,1.7
